screen_time_hours,work_hours,sleep_hours,break_frequency,typing_speed_wpm,backspace_rate,pause_frequency,app_switch_rate,usage_type,focus_session_count,hydration_level,physical_activity,sleep_quality,stress_level,work_life_balance,anxiety_level,motivation_level,peak_activity_hour,late_night_activity,social_screen_time,work_screen_time,detox_days_per_week,screen_free_hours,weekend_screen_increase,weekend_work_decrease,cognitive_load_score,burnout_level,work_intensity,screen_efficiency,sleep_deficit,sleep_quality_ratio,sleep_debt,typing_efficiency,cognitive_strain,focus_productivity,digital_balance,work_life_ratio,wellness_score,mental_health_index,stress_burnout_risk,night_owl_score,early_bird_score,social_work_ratio
4.68,6.95,9.33,7,80.1,7.49,2.94,12.69,0,7,5,71.1,8.5,1.2,10.0,1.7,7.1,15,1.5,0.53,4.16,2,3.3,-1.5,3.1,7.8,0,0.86875,0.8702928870292889,0.0,0.85,-0.0,9.434628975265017,13.370000000000001,40.95690284879474,0.73,0.5153874675565443,6.4750000000000005,8.466666666666667,7.285,0.375,0.0,0.12441314553990612
7.32,5.84,8.89,4,95.7,6.12,6.2,4.81,1,6,4,68.0,6.8,4.8,10.0,1.0,7.2,15,1.0,2.66,4.66,1,4.2,0.5,3.0,14.3,0,1.168,0.6280323450134772,0.0,0.6799999999999999,0.0,13.441011235955056,18.52,98.82960413080896,0.62,0.41783925590269494,5.48888888888889,8.733333333333333,11.66,0.25,0.0,0.5588235294117647
8.52,6.2,8.08,3,83.5,2.43,1.76,7.1,1,7,4,74.4,9.0,4.2,10.0,4.2,7.2,15,0.2,1.96,6.56,2,4.2,1.2,1.2,4.9,0,1.55,0.7610208816705336,0.0,0.9,-0.0,24.344023323615158,5.949999999999999,72.1604938271605,0.82,0.4223433242506812,6.3999999999999995,7.666666666666667,5.074999999999999,0.05,0.0,0.2942942942942943
5.66,5.01,9.52,6,77.3,10.18,2.2,7.71,2,7,3,51.7,8.8,2.7,10.0,1.0,9.5,9,1.5,1.85,3.81,3,3.2,1.5,0.0,12.6,0,0.7157142857142856,0.6614583333333334,0.0,0.8800000000000001,-0.0,6.914132379248659,14.58,62.123995407577496,0.9199999999999999,0.36788642760983964,5.3694444444444445,9.5,8.64,0.375,8.8,0.4731457800511509
8.17,4.31,7.45,4,74.5,2.29,2.39,5.78,0,4,3,90.3,7.0,3.5,10.0,2.9,6.5,15,1.2,2.52,5.65,2,5.9,-1.2,0.0,17.5,0,0.8619999999999999,0.6831922611850061,0.5499999999999998,0.7,0.0,22.64437689969605,7.07,43.95280235988201,0.99,0.2864739115985377,5.841666666666666,7.866666666666667,5.285,0.3,0.0,0.43826086956521737
8.36,4.36,7.82,4,49.4,0.0,3.34,7.08,1,4,2,20.0,8.3,4.2,10.0,1.0,8.2,20,1.9,3.29,5.07,3,2.1,-1.9,0.0,21.6,0,0.8720000000000001,0.5992907801418441,0.17999999999999972,0.8300000000000001,-0.23399999999999976,49.4,6.68,24.455445544554454,0.8099999999999999,0.2751367269667649,3.988888888888889,9.066666666666666,5.4399999999999995,0.475,0.0,0.6363636363636364
6.15,6.71,8.82,3,53.5,2.37,1.35,4.65,2,7,2,45.6,7.7,2.0,10.0,1.3,9.6,9,0.5,2.32,3.83,1,5.8,-1.7,4.5,21.8,0,1.6775,0.6128,0.0,0.77,-0.0,15.875370919881306,5.07,66.28318584070796,0.78,0.4653259361997226,4.5,9.433333333333332,3.535,0.125,7.7,0.5903307888040712
5.95,7.54,7.17,6,75.6,5.88,0.29,11.54,2,6,3,47.9,8.7,2.0,9.1,4.4,8.4,15,1.9,0.69,5.26,2,4.9,1.9,4.5,7.8,0,1.0771428571428572,0.8694214876033057,0.8300000000000001,0.8699999999999999,-1.4109999999999996,10.988372093023255,6.46,36.17224880382775,0.89,0.47031915999584156,5.230555555555555,7.7,4.23,0.475,0.0,0.1287313432835821
8.94,4.68,7.81,5,49.6,4.63,5.24,6.45,1,6,4,56.3,7.9,2.2,10.0,4.1,7.0,20,1.1,2.19,6.75,1,2.6,0.7,1.8,20.8,0,0.7799999999999999,0.7466814159292036,0.1900000000000004,0.79,-0.17100000000000043,8.809946714031971,15.11,39.946308724832214,0.45999999999999996,0.306851710195607,5.530555555555556,7.633333333333333,8.655,0.275,0.0,0.3197080291970803
5.99,7.51,8.04,7,75.0,2.08,2.99,0.0,0,7,2,32.9,9.6,2.3,9.3,1.6,9.9,15,0.3,1.6,4.39,2,2.3,-0.1,1.9,6.6,0,0.93875,0.7208538587848933,0.0,0.96,-0.0,24.35064935064935,8.06,525.0,0.63,0.48729317616524276,4.780555555555556,9.200000000000001,5.18,0.075,0.0,0.356347438752784
5.94,7.29,7.39,5,83.2,4.72,2.36,5.22,1,7,4,45.3,7.4,3.1,9.3,2.3,8.3,9,1.4,2.12,3.82,3,5.6,-1.3,3.3,10.2,0,1.215,0.6324503311258278,0.6100000000000003,0.74,-0.24400000000000036,14.545454545454547,9.44,93.63344051446946,1.16,0.45979186376537373,5.058333333333334,8.433333333333334,6.27,0.35,7.4,0.5408163265306123
8.9,5.25,8.97,3,76.5,1.22,0.98,19.04,1,5,4,86.3,8.4,4.2,10.0,1.8,5.0,10,2.0,1.14,7.76,1,5.3,-1.2,1.7,9.7,0,1.3125,0.8622222222222222,0.0,0.8400000000000001,-0.0,34.45945945945947,3.1799999999999997,19.08682634730539,0.73,0.38626609442060084,6.530555555555556,7.733333333333333,3.69,0.5,0.0,0.1450381679389313
8.48,5.01,7.35,3,63.9,4.69,5.45,7.55,1,6,4,69.4,8.9,2.3,10.0,1.0,7.7,9,1.4,2.73,5.75,2,5.0,0.6,0.5,16.8,0,1.2525,0.6701631701631702,0.6500000000000004,0.89,-1.235000000000001,11.230228471001757,15.59,44.84210526315789,0.9,0.3233648881239243,6.227777777777778,8.9,8.945,0.35,8.9,0.4666666666666667
4.65,5.72,8.14,5,59.9,3.86,0.72,15.54,1,5,3,65.1,8.4,1.6,10.0,1.9,7.7,15,1.9,1.56,3.08,1,5.6,0.6,0.2,12.0,0,0.9533333333333333,0.648421052631579,0.0,0.8400000000000001,-0.0,12.325102880658438,5.299999999999999,18.107617896009675,0.76,0.3871404399323181,5.608333333333333,8.6,3.4499999999999993,0.475,0.0,0.49056603773584906
7.22,7.84,7.56,7,68.4,6.1,6.68,1.5,2,7,4,73.1,8.8,3.4,9.4,4.3,7.5,21,1.7,2.85,4.37,2,4.9,-0.8,2.5,21.6,0,0.98,0.5969945355191257,0.4400000000000004,0.8800000000000001,-0.792000000000001,9.63380281690141,19.46,191.52000000000004,0.89,0.5150552939888317,6.297222222222222,7.533333333333334,11.43,0.425,0.0,0.6375838926174497
7.97,7.25,8.06,5,56.3,3.45,3.48,17.37,2,5,3,57.3,7.3,3.6,9.4,3.4,10.0,9,1.2,2.78,5.18,3,4.0,1.0,3.2,25.9,0,1.2083333333333333,0.6418835192069392,0.0,0.73,-0.0,12.651685393258425,10.41,15.323897659226999,1.0,0.4838171504838172,5.0249999999999995,8.666666666666666,7.005,0.3,7.3,0.5265151515151515
8.11,4.71,8.02,4,38.7,7.42,3.41,8.9,0,6,2,29.9,7.8,4.4,10.0,3.1,8.1,21,0.5,3.2,4.9,3,3.6,1.6,2.7,24.3,0,0.942,0.5968331303288673,0.0,0.78,-0.0,4.596199524940618,14.24,23.454545454545457,0.96,0.3042308106362364,4.097222222222222,8.333333333333334,9.32,0.125,0.0,0.64
5.02,6.44,7.07,7,45.0,5.31,0.0,9.68,2,4,3,52.6,7.5,2.6,10.0,1.0,8.9,14,0.9,0.57,4.45,1,3.6,-1.7,2.0,21.0,0,0.805,0.8691406250000002,0.9299999999999997,0.75,-0.46499999999999986,7.131537242472267,5.31,16.853932584269664,0.5599999999999999,0.4011627906976744,4.961111111111111,9.299999999999999,3.955,0.225,0.0,0.12527472527472527
6.77,6.02,7.59,4,76.4,6.76,5.17,8.94,2,4,3,70.2,7.5,4.9,10.0,1.7,9.8,20,0.0,1.2,5.57,3,2.2,1.5,3.0,22.0,0,1.204,0.8107714701601166,0.41000000000000014,0.75,-0.20500000000000007,9.845360824742269,17.1,30.744466800804833,0.82,0.39501312335958,5.45,9.366666666666667,11.0,0.0,0.0,0.21164021164021163
6.78,6.02,8.27,5,75.3,4.61,0.0,13.99,2,4,3,56.5,9.3,2.2,10.0,1.0,9.6,9,0.3,1.76,5.02,3,4.1,-1.4,4.0,8.1,0,1.0033333333333332,0.7296511627906976,0.0,0.93,-0.0,13.422459893048128,4.61,20.09339559706471,1.01,0.40707765130170176,5.669444444444444,9.533333333333333,3.4050000000000002,0.075,9.3,0.34375000000000006
6.23,5.63,8.72,4,63.8,1.2,3.09,5.18,0,6,3,86.2,6.2,3.3,10.0,4.1,7.2,20,1.6,1.71,4.52,2,3.5,-1.9,2.1,15.3,0,1.126,0.7140600315955765,0.0,0.62,0.0,28.999999999999996,7.38,61.94174757281553,0.75,0.40669395617625814,5.461111111111111,7.7,5.34,0.4,0.0,0.3701298701298702
6.93,6.03,8.21,4,64.0,0.0,2.29,7.93,1,4,5,20.0,8.0,4.5,9.7,1.0,8.0,15,1.1,0.98,5.96,2,2.2,-1.9,2.5,15.6,0,1.206,0.8477951635846374,0.0,0.8,-0.0,64.0,4.58,28.66741321388578,0.62,0.3901229243045073,4.888888888888888,8.9,4.54,0.275,0.0,0.16171617161716173
6.82,6.3,7.06,7,98.6,5.09,0.36,0.1,1,6,4,56.6,9.7,2.7,9.8,1.0,7.7,14,0.3,2.24,4.58,3,5.4,-0.6,1.0,6.6,0,0.7875,0.661849710982659,0.9400000000000004,0.97,-2.5380000000000003,16.19047619047619,5.81,537.8181818181816,1.1400000000000001,0.39383204834340485,6.138888888888888,8.833333333333334,4.255,0.075,0.0,0.4786324786324787
8.98,6.64,8.25,3,75.8,8.26,3.2,11.63,0,4,5,52.8,8.1,4.4,9.5,5.0,8.0,14,1.5,2.81,6.17,2,2.9,1.9,1.0,18.8,0,1.66,0.6795154185022027,0.0,0.8099999999999999,-0.0,8.185745140388768,14.66,24.006334125098967,0.6900000000000001,0.4465366509751177,5.833333333333333,7.5,9.530000000000001,0.375,0.0,0.4481658692185008
7.26,6.98,7.6,7,44.1,9.55,6.39,15.83,2,6,3,71.9,8.2,2.6,9.9,1.0,9.0,10,1.5,1.8,5.46,2,4.9,1.6,3.2,31.4,0,0.8725,0.7418478260869565,0.40000000000000036,0.82,-0.48000000000000015,4.180094786729858,22.330000000000002,15.721925133689842,0.89,0.4591601798048461,5.730555555555555,9.299999999999999,12.465000000000002,0.375,0.0,0.32374100719424465
6.43,7.38,8.45,5,85.4,3.39,4.71,9.38,2,6,3,63.6,7.5,3.1,10.0,2.2,7.1,15,1.3,2.06,4.37,2,5.8,-2.0,1.4,12.6,0,1.23,0.6692189892802451,0.0,0.75,-0.0,19.453302961275625,12.81,49.36416184971099,0.9800000000000001,0.5093167701863354,5.266666666666667,8.299999999999999,7.955,0.325,0.0,0.4608501118568233
7.17,6.56,8.37,6,61.5,7.94,5.47,6.15,2,6,3,56.9,6.1,2.1,10.0,3.1,7.6,10,0.2,0.88,6.29,3,5.4,-1.0,2.6,23.8,0,0.937142857142857,0.8651994497936727,0.0,0.61,0.0,6.879194630872482,18.879999999999995,51.60839160839161,1.1400000000000001,0.4468157566125553,4.613888888888888,8.166666666666666,10.489999999999998,0.05,0.0,0.1377151799687011
6.68,5.92,8.96,3,67.0,7.42,1.05,4.58,1,7,2,46.1,8.6,2.6,10.0,4.3,8.8,14,1.5,2.4,4.27,2,4.3,0.5,3.6,16.0,0,1.48,0.6297935103244837,0.0,0.86,-0.0,7.957244655581948,9.52,84.05017921146953,0.8300000000000001,0.4148078944295224,4.813888888888889,8.166666666666666,6.06,0.375,0.0,0.5491990846681923
6.21,6.21,7.38,4,83.4,0.0,0.62,9.67,1,7,5,88.5,7.1,2.1,10.0,3.4,9.4,10,1.4,0.81,5.4,1,2.5,0.3,0.7,8.7,0,1.242,0.855784469096672,0.6200000000000001,0.71,-0.06199999999999979,83.4,1.24,54.7141518275539,0.45,0.41003631561571474,6.491666666666667,8.666666666666666,1.67,0.35,0.0,0.14727272727272728
6.28,6.9,9.41,6,65.8,8.71,2.36,5.84,2,6,5,76.8,5.6,1.5,10.0,4.0,9.0,14,1.3,2.26,4.02,3,3.8,-1.2,3.4,19.0,0,0.9857142857142858,0.6300940438871473,0.0,0.5599999999999999,0.0,6.776519052523171,13.43,57.71929824561403,0.9800000000000001,0.5184072126220887,5.666666666666667,8.333333333333334,7.465,0.325,0.0,0.5485436893203884
6.18,7.86,7.25,6,76.9,7.22,1.97,11.46,2,5,3,63.5,7.1,2.6,9.3,2.1,9.0,15,0.8,2.27,3.91,3,3.5,-1.8,5.4,12.4,0,1.122857142857143,0.622611464968153,0.75,0.71,-0.07499999999999973,9.355231143552313,11.16,30.858747993579453,0.95,0.5009028146574616,5.1305555555555555,8.733333333333333,6.88,0.2,0.0,0.5660847880299252
7.17,7.76,7.08,5,81.5,4.22,0.42,14.9,1,7,3,35.2,8.1,3.4,8.2,1.0,8.2,10,1.5,2.82,4.36,3,4.3,-1.7,4.2,9.4,0,1.2933333333333332,0.5997248968363137,0.9199999999999999,0.8099999999999999,-1.0119999999999996,15.613026819923373,5.06,35.880503144654085,1.03,0.47510204081632645,4.677777777777778,8.466666666666667,4.2299999999999995,0.375,0.0,0.632286995515695
4.07,6.8,9.57,5,62.4,6.61,3.1,6.65,2,7,4,76.7,8.3,1.6,10.0,2.4,7.3,10,0.3,1.55,2.52,2,3.9,1.0,2.9,19.2,0,1.1333333333333333,0.60431654676259,0.0,0.8300000000000001,-0.0,8.199737187910644,12.81,57.09803921568627,0.79,0.517044734507667,6.230555555555555,8.299999999999999,7.205,0.075,0.0,0.5916030534351145
7.94,7.05,8.81,6,87.6,0.29,2.97,1.96,1,7,4,49.4,7.8,3.3,9.9,2.3,9.3,10,0.7,1.91,6.03,3,2.2,0.8,2.3,4.2,0,1.0071428571428571,0.75,0.0,0.78,-0.0,67.90697674418604,6.230000000000001,207.16216216216213,0.82,0.4907192575406033,5.305555555555556,8.966666666666667,4.765000000000001,0.175,0.0,0.31158238172920066
7.64,5.3,7.09,4,64.9,0.21,3.92,5.89,2,4,5,70.5,7.2,4.6,10.0,1.8,7.9,14,1.8,3.04,4.6,2,5.4,-1.0,0.0,18.2,0,1.06,0.5943152454780362,0.9100000000000001,0.72,-0.1820000000000002,53.63636363636364,8.05,37.677793904209004,0.9400000000000001,0.33682872577057515,6.0249999999999995,8.700000000000001,6.325,0.45,0.0,0.646808510638298
6.32,5.62,8.46,7,94.8,5.18,0.35,9.23,0,7,3,102.0,8.0,2.3,10.0,1.6,7.5,9,1.1,0.65,5.66,2,5.1,-0.5,1.4,1.2,0,0.7025,0.881619937694704,0.0,0.8,-0.0,15.339805825242719,5.88,64.86803519061584,0.9099999999999999,0.40606936416184974,6.5,8.633333333333333,4.09,0.275,8.0,0.11284722222222222
7.76,7.99,7.09,4,70.5,2.87,1.8,12.44,0,4,4,38.3,6.3,3.0,8.0,3.1,10.0,15,0.2,2.22,5.53,1,3.0,0.3,4.6,12.3,0,1.598,0.7035623409669212,0.9100000000000001,0.63,0.6370000000000002,18.217054263565892,6.47,20.982142857142858,0.5,0.49103759090443505,4.497222222222223,8.299999999999999,4.734999999999999,0.05,0.0,0.394316163410302
7.28,4.98,8.68,3,71.9,7.24,0.0,0.0,2,5,4,50.4,7.8,3.1,10.0,3.4,9.6,21,1.9,2.43,4.85,2,5.6,0.2,2.2,12.7,0,1.245,0.6571815718157181,0.0,0.78,-0.0,8.725728155339807,7.24,359.5,0.96,0.3439226519337017,5.333333333333333,8.733333333333333,5.17,0.475,0.0,0.490909090909091
6.45,6.63,8.08,5,72.7,1.91,1.5,15.53,2,6,3,89.7,10.0,4.8,10.0,1.3,9.3,14,1.1,0.76,5.69,2,2.2,1.9,3.7,13.6,0,1.105,0.8687022900763359,0.0,1.0,-0.0,24.982817869415808,4.91,26.388384754990927,0.62,0.45961871750433275,6.825,9.333333333333334,4.855,0.275,0.0,0.13126079447322972
4.76,5.54,8.25,8,69.8,5.4,0.0,13.25,0,4,2,79.4,7.4,2.8,10.0,3.2,8.0,20,2.0,1.32,3.44,1,3.5,-0.3,0.5,9.8,0,0.6155555555555555,0.7078189300411524,0.0,0.74,-0.0,10.906249999999998,5.4,19.59298245614035,0.55,0.38401109057301297,5.338888888888889,8.266666666666667,4.1,0.5,0.0,0.3728813559322034
7.11,6.8,8.66,5,70.6,2.17,3.91,15.29,1,4,4,59.9,9.1,4.1,10.0,3.0,6.4,14,1.8,2.55,4.56,1,2.1,-1.8,4.2,15.2,0,1.1333333333333333,0.6324549237170596,0.0,0.9099999999999999,-0.0,22.271293375394322,9.99,17.335788827501535,0.41,0.47414294015107494,6.030555555555555,7.8,7.045,0.45,0.0,0.5472103004291846
6.2,5.77,8.05,8,105.8,4.29,3.54,12.1,2,7,3,81.1,8.1,1.2,10.0,4.2,9.5,20,1.2,1.93,4.27,1,5.9,-1.8,1.7,0.6,0,0.6411111111111111,0.6777777777777777,0.0,0.8099999999999999,-0.0,20.0,11.370000000000001,56.53435114503817,0.79,0.3952505993834913,5.952777777777778,8.433333333333334,6.285,0.3,0.0,0.44164759725400465
6.21,4.94,8.87,4,84.5,8.03,2.63,7.32,2,4,2,51.4,7.6,4.5,10.0,1.8,8.8,21,0.0,1.64,4.57,2,3.6,-1.2,1.3,12.3,0,0.9880000000000001,0.7242472266244058,0.0,0.76,-0.0,9.357696566998893,13.29,40.625,0.76,0.3460999532928538,4.627777777777777,9.0,8.895,0.0,0.0,0.3511777301927195
8.01,5.9,7.4,5,69.8,5.13,3.76,6.79,1,5,5,30.1,8.4,4.4,9.2,1.0,7.9,15,2.0,3.0,5.01,2,3.8,1.9,3.5,12.6,0,0.9833333333333334,0.6177558569667078,0.5999999999999996,0.8400000000000001,-0.8399999999999997,11.386623164763458,12.649999999999999,44.801026957637994,0.78,0.366497567035925,5.302777777777778,8.7,8.524999999999999,0.5,0.0,0.5870841487279844
5.86,7.31,8.94,6,48.2,8.57,5.03,13.89,0,7,5,57.3,7.9,3.2,10.0,1.0,6.1,9,1.9,1.81,4.05,3,4.5,0.6,4.2,29.3,0,1.0442857142857143,0.6795302013422818,0.0,0.79,-0.0,5.036572622779519,18.630000000000003,22.659503022162525,1.05,0.5182559376107763,5.891666666666667,8.366666666666667,10.915000000000001,0.475,7.9,0.4361445783132531
4.02,6.54,9.25,6,82.3,6.94,0.76,9.88,0,5,3,66.3,6.5,2.4,10.0,2.3,5.6,14,0.0,0.95,3.08,1,2.9,0.9,2.1,8.3,0,0.9342857142857143,0.7475728155339807,0.0,0.65,0.0,10.365239294710326,8.46,37.82169117647059,0.49000000000000005,0.4792964455844632,5.008333333333333,7.766666666666667,5.430000000000001,0.0,0.0,0.29874213836477986
8.17,4.03,8.18,3,50.1,2.25,1.34,5.13,0,7,2,91.9,8.6,3.6,10.0,4.5,5.8,15,1.4,2.82,5.35,3,5.0,-1.9,1.0,14.6,0,1.0075,0.6469165659008465,0.0,0.86,-0.0,15.415384615384616,4.93,57.21044045676998,1.1,0.2820482911466231,6.086111111111111,7.1000000000000005,4.265,0.35,0.0,0.5174311926605505
5.15,5.99,8.57,8,82.1,3.74,5.73,14.15,1,5,2,99.9,8.2,1.4,10.0,1.0,7.2,15,1.5,0.62,4.53,2,3.7,-1.2,0.8,15.6,0,0.6655555555555556,0.8628571428571429,0.0,0.82,-0.0,17.32067510548523,15.200000000000001,27.095709570957094,0.77,0.43516164184525974,6.175,8.733333333333333,8.3,0.375,0.0,0.13390928725701945
6.07,4.9,8.01,3,47.0,6.63,0.92,14.04,1,6,4,57.9,9.0,3.4,10.0,3.2,5.6,9,0.4,0.63,5.44,1,3.0,-1.4,2.3,23.0,0,1.225,0.8816855753646679,0.0,0.9,-0.0,6.159895150720839,8.469999999999999,18.75,0.5,0.3261231281198004,5.941666666666666,7.466666666666666,5.935,0.1,9.0,0.11371841155234658
6.23,6.62,8.66,4,57.7,5.92,0.0,14.61,2,4,4,52.2,8.1,4.7,10.0,4.4,6.3,21,0.7,2.38,3.85,1,3.3,1.6,4.3,19.9,0,1.324,0.608214849921011,0.0,0.8099999999999999,-0.0,8.338150289017342,5.92,14.785393978219092,0.53,0.45749827228749135,5.483333333333333,7.3,5.3100000000000005,0.175,0.0,0.6025316455696202
6.54,6.08,7.46,5,83.3,2.87,0.48,5.14,0,7,4,42.0,9.5,3.3,9.9,1.2,6.8,20,1.7,1.24,5.3,2,2.3,-1.9,3.4,2.7,0,1.0133333333333334,0.7981927710843374,0.54,0.95,-1.35,21.52454780361757,3.83,94.96742671009773,0.63,0.38383838383838387,5.666666666666667,8.5,3.565,0.425,0.0,0.22962962962962966
7.25,7.14,8.97,4,66.2,5.4,3.6,8.32,0,4,3,40.1,9.1,2.8,9.9,3.0,9.3,14,1.1,1.1,6.15,2,3.3,0.2,2.8,15.8,0,1.428,0.8367346938775511,0.0,0.9099999999999999,-0.0,10.34375,12.6,28.412017167381975,0.73,0.49715678310316813,5.147222222222222,8.733333333333334,7.699999999999999,0.275,0.0,0.17600000000000002
6.52,6.84,7.04,4,72.6,4.2,3.67,15.48,1,7,3,66.7,7.7,3.7,9.8,1.6,7.9,15,0.8,2.05,4.47,1,4.9,0.8,1.8,19.8,0,1.3679999999999999,0.6752265861027191,0.96,0.77,-0.6720000000000002,13.96153846153846,11.54,30.837378640776695,0.6900000000000001,0.43159112419812806,5.419444444444444,8.700000000000001,7.619999999999999,0.2,0.0,0.4485776805251641
6.16,7.61,8.8,7,77.2,4.8,1.86,3.73,0,6,2,47.9,8.6,2.4,10.0,1.0,9.3,9,1.0,2.18,3.98,1,5.9,-0.2,3.6,13.2,0,0.95125,0.6357827476038339,0.0,0.86,-0.0,13.310344827586208,8.52,97.92811839323467,0.79,0.5284110635343132,4.863888888888889,9.433333333333334,5.46,0.25,8.6,0.5343137254901961
6.03,4.65,8.32,3,73.6,7.01,1.16,7.78,2,6,3,67.1,6.3,3.1,10.0,2.3,8.8,15,0.2,1.59,4.43,1,3.4,0.7,0.0,17.8,0,1.1625,0.7226753670473083,0.0,0.63,0.0,9.188514357053682,9.33,50.29612756264236,0.54,0.31933157834496967,4.963888888888889,8.833333333333334,6.215,0.05,0.0,0.3509933774834438
8.67,5.74,8.26,4,52.6,2.28,6.04,12.83,1,5,3,92.6,9.4,2.9,10.0,5.6,10.0,14,1.4,1.35,7.32,1,2.9,-0.3,0.1,25.3,0,1.1480000000000001,0.8346636259977196,0.0,0.9400000000000001,-0.0,16.03658536585366,14.36,19.016630513376718,0.49000000000000005,0.40432026297252877,6.705555555555556,8.133333333333333,8.629999999999999,0.35,0.0,0.18194070080862534
6.59,7.65,7.93,5,82.8,3.77,1.99,8.34,1,4,4,61.9,9.0,2.4,9.7,1.6,9.0,15,0.5,2.2,4.39,3,5.9,1.1,2.6,6.9,0,1.2750000000000001,0.656203288490284,0.07000000000000028,0.9,-0.14000000000000057,17.358490566037737,7.750000000000001,35.46038543897216,1.19,0.5086999889172116,6.052777777777777,9.033333333333333,5.075,0.125,0.0,0.4899777282850781
4.98,6.8,9.99,6,66.7,0.0,4.28,4.84,0,7,5,55.9,10.0,1.2,10.0,2.0,7.8,20,1.6,0.95,4.02,1,2.5,-1.9,3.4,13.6,0,0.9714285714285714,0.7913385826771653,0.0,1.0,-0.0,66.7,8.56,79.94863013698631,0.45,0.5199439276156493,6.552777777777777,8.6,4.88,0.4,0.0,0.2305825242718447
7.17,4.21,8.28,5,55.1,4.1,0.0,13.13,1,5,4,58.7,8.5,3.3,10.0,1.0,9.8,20,0.8,2.71,4.46,2,3.5,0.5,0.0,20.4,0,0.7016666666666667,0.6134800550206327,0.0,0.85,-0.0,10.803921568627452,4.1,19.497523000707712,0.75,0.28558507631430186,5.797222222222222,9.6,3.6999999999999997,0.2,0.0,0.5942982456140351
7.83,6.33,8.0,4,78.6,3.99,3.68,9.1,1,7,2,71.8,9.6,3.3,10.0,2.4,8.7,21,0.1,2.68,5.14,1,2.7,0.8,2.5,12.5,0,1.266,0.648171500630517,0.0,0.96,-0.0,15.751503006012022,11.35,54.47524752475247,0.47000000000000003,0.427606394956091,5.861111111111111,8.766666666666666,7.324999999999999,0.025,0.0,0.5114503816793894
5.75,6.67,9.29,6,79.4,4.5,3.42,11.24,0,4,4,47.9,7.2,2.2,10.0,1.0,9.3,15,0.7,1.62,4.13,3,5.5,0.6,3.8,17.1,0,0.9528571428571428,0.705982905982906,0.0,0.72,-0.0,14.436363636363637,11.34,25.947712418300654,1.15,0.47945369593866055,5.063888888888889,9.433333333333334,6.77,0.175,0.0,0.3829787234042554
8.82,6.33,7.26,5,75.6,3.53,2.43,16.16,2,7,2,70.9,7.7,3.3,9.6,1.0,7.3,14,1.3,2.34,6.48,2,2.3,-1.2,3.4,16.9,0,1.055,0.7264573991031391,0.7400000000000002,0.77,-0.5180000000000002,16.688741721854306,8.39,30.839160839160837,0.63,0.40685591858596676,5.202777777777778,8.633333333333333,5.845000000000001,0.325,0.0,0.35562310030395133
5.91,7.95,7.34,7,57.8,0.72,4.56,9.2,2,5,5,90.9,6.1,2.3,10.0,1.0,6.7,10,1.7,1.59,4.32,2,2.5,0.3,3.9,15.1,0,0.99375,0.718801996672213,0.6600000000000001,0.61,0.5940000000000004,33.604651162790695,9.84,28.333333333333336,0.65,0.5249257180587653,6.2250000000000005,8.566666666666666,6.07,0.425,0.0,0.3597285067873303
6.04,7.09,8.98,4,84.1,2.6,3.66,1.48,1,7,3,50.2,7.7,3.7,10.0,2.5,8.4,10,1.1,0.96,5.08,2,3.9,0.6,2.9,5.7,0,1.418,0.8273615635179153,0.0,0.77,-0.0,23.36111111111111,9.92,237.37903225806448,0.79,0.499882491186839,4.961111111111111,8.633333333333333,6.8100000000000005,0.275,0.0,0.18532818532818532
7.47,5.93,7.46,5,81.9,1.69,3.44,8.48,2,5,4,23.0,8.2,4.8,9.2,3.3,8.2,20,0.6,1.85,5.62,2,5.3,-0.9,0.2,6.6,0,0.9883333333333333,0.7424042272126817,0.54,0.82,-0.6479999999999997,30.446096654275095,8.569999999999999,43.19620253164557,0.93,0.36703115329069524,4.705555555555555,8.033333333333333,6.684999999999999,0.15,0.0,0.32342657342657344
7.77,6.26,8.25,4,71.5,7.1,3.36,9.65,1,6,4,47.9,7.9,4.4,10.0,2.7,5.0,15,1.5,1.6,6.17,1,3.2,-1.1,0.5,16.2,0,1.252,0.7839898348157561,0.0,0.79,-0.0,8.827160493827162,13.819999999999999,40.28169014084507,0.52,0.41868242113476756,5.2972222222222225,7.433333333333334,9.11,0.375,0.0,0.25518341307814996
9.0,6.31,7.8,4,52.4,5.17,1.98,13.25,0,7,4,51.4,8.1,3.4,9.4,1.0,8.2,15,1.5,1.51,7.49,3,5.6,0.0,2.3,21.2,0,1.262,0.8230769230769232,0.20000000000000018,0.8099999999999999,-0.2200000000000001,8.492706645056726,9.129999999999999,25.740350877192984,1.16,0.411253530306322,5.461111111111111,8.866666666666667,6.265,0.375,0.0,0.19894598155467721
7.77,7.39,8.22,5,72.1,3.7,6.13,6.41,1,7,4,70.1,7.3,2.8,9.8,2.3,9.0,20,0.3,2.36,5.41,1,5.3,1.7,3.9,12.8,0,1.2316666666666667,0.6874205844980941,0.0,0.73,-0.0,15.340425531914892,15.96,68.110661268556,0.73,0.5057602372533364,5.713888888888889,8.833333333333334,9.38,0.075,0.0,0.4283121597096189
